TestID,RunGroup,CandidateStatus,StartLot,BigRatio,SmallRatio,CloseBigOnSmall,RemainBigOnSmall,CloseFarShare,ReserveShare,SmallReserveShare,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,GeometryMode,ATRPeriod,ATRTimeframe,ATRInitialMultiplier,ATRBigStartMultiplier,ATRStepMultiplier,ATRFarMultiplier,MaxHarvestLevels,MaxReverseCycles,MinProjectedReserveCoverage,MaxSpreadPoints,MaxMarginPercent,MaxDrawdownPercent,MaxManagedPositions,FullCycleCompleted,BigLevelsUsed,BigPositionsOpened,SmallPositionsOpened,FarPositionsOpened,MaxBigLevel,RecoveryPL,ReserveCoverage,RemainingFarLot,MaxFarLot,MaxBigLot,MaxSmallLot,MaxOpenPositions,DrawdownProxy,MarginProxy,CycleDurationBarsProxy,FinalState,EndReason,Score,Rank
464,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,37
465,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.16187651,1.10891367,0.15,1.0,1.1,0.28,3,391.09655172,2.38,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521691.2480141,38
466,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.79014782,1.49870242,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417602.4251022,231
467,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,254
468,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.86076706,1.47850055,0.08,1.0,1.1,0.28,3,391.09655172,2.38,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417593.0303596,255
469,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,6.57573691,1.07789575,0.2,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,517609.8776581,187
470,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,10.47065913,1.12570925,0.19,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,518472.7336303,173
471,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,10.47065913,1.12570925,0.19,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,518472.7336303,174
472,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,31.84384114,1.67612457,0.1,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,416161.6731104,314
473,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.29613451,1.01847893,0.16,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520727.3732241,77
474,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.29613451,1.01847893,0.16,1.0,1.1,0.3,3,391.89655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520727.3732241,78
475,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,14.45684313,1.34106113,0.09,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,416620.2714103,306
476,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,17.9375564,1.45507856,0.08,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417512.087258,278
477,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.1,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,17.9375564,1.45507856,0.08,1.0,1.1,0.3,3,391.89655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417512.087258,279
478,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.25417954,1.2271021,0.18,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519391.2652594,154
479,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,20.74847343,1.27840951,0.17,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520251.8619033,122
480,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,20.74847343,1.27840951,0.17,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520251.8619033,123
481,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.91695907,1.12504504,0.15,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521646.8645247,47
482,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,11.95746556,1.19483094,0.14,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522522.1625396,9
483,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,11.95746556,1.19483094,0.14,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522522.1625396,10
484,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.99793133,1.50421713,0.08,1.0,1.11,0.28,3,392.09655172,2.39,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417547.2602923,266
485,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,23.19217045,1.67244448,0.07,1.0,1.11,0.28,3,392.09655172,2.39,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418473.3163585,205
486,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,23.19217045,1.67244448,0.07,1.0,1.11,0.28,3,392.09655172,2.39,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418473.3163585,206
487,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,17.25417954,1.2271021,0.18,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519391.2652594,155
488,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,20.74847343,1.27840951,0.17,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520251.8619033,124
489,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,20.74847343,1.27840951,0.17,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520251.8619033,125
490,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,7.91695907,1.12504504,0.15,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521646.8645247,48
491,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,11.95746556,1.19483094,0.14,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522522.1625396,11
492,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,11.95746556,1.19483094,0.14,1.0,1.11,0.28,3,392.09655172,2.39,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522522.1625396,12
493,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.99793133,1.50421713,0.08,1.0,1.11,0.28,3,392.09655172,2.39,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417547.2602923,267
494,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,23.19217045,1.67244448,0.07,1.0,1.11,0.28,3,392.09655172,2.39,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418473.3163585,207
495,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,23.19217045,1.67244448,0.07,1.0,1.11,0.28,3,392.09655172,2.39,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418473.3163585,208
496,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.27,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,11.05326779,1.13782768,0.19,1.0,1.11,0.3,3,392.89655172,2.41,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,518424.6189319,176
497,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.27,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,15.09757686,1.19132934,0.18,1.0,1.11,0.3,3,392.89655172,2.41,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519291.8128526,158
498,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.27,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,15.09757686,1.19132934,0.18,1.0,1.11,0.3,3,392.89655172,2.41,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519291.8128526,159
499,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.27,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,2.4868834,1.03682432,0.16,1.0,1.11,0.3,3,392.89655172,2.41,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520688.453408,80
500,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.93279405,1.02755576,0.16,1.0,1.11,0.3,3,392.89655172,2.41,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520678.2782345,83
501,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.27,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,1.93279405,1.02755576,0.16,1.0,1.11,0.3,3,392.89655172,2.41,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520678.2782345,84
502,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.27,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.96615268,1.5033737,0.08,1.0,1.11,0.3,3,392.89655172,2.41,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417486.5207908,281
503,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.24637973,1.46291345,0.08,1.0,1.11,0.3,3,392.89655172,2.41,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417459.0929363,284
504,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.11,0.27,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,18.24637973,1.46291345,0.08,1.0,1.11,0.3,3,392.89655172,2.41,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,417459.0929363,285
505,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.69911694,1.30240745,0.17,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520213.3673084,126
506,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.71269755,1.29134777,0.17,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520207.9732745,128
507,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.71269755,1.29134777,0.17,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520207.9732745,129
508,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,8.56882891,1.13534106,0.15,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521598.5312331,49
509,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,12.12586527,1.19757479,0.14,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522465.2184617,13
510,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,12.12586527,1.19757479,0.14,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522465.2184617,14
511,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,23.91547436,1.72540781,0.07,1.0,1.12,0.28,3,393.09655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418447.0310626,209
512,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,24.20338354,1.70176406,0.07,1.0,1.12,0.28,3,393.09655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418438.0882794,211
513,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,24.20338354,1.70176406,0.07,1.0,1.12,0.28,3,393.09655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418438.0882794,212
514,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.69911694,1.30240745,0.17,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520213.3673084,127
515,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.71269755,1.29134777,0.17,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520207.9732745,130
516,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,21.71269755,1.29134777,0.17,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,520207.9732745,131
517,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.8,0.2,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,8.56882891,1.13534106,0.15,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,521598.5312331,50
518,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,12.12586527,1.19757479,0.14,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522465.2184617,15
519,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.8,0.2,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,12.12586527,1.19757479,0.14,1.0,1.12,0.28,3,393.09655172,2.4,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,522465.2184617,16
520,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.85,0.15,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,23.91547436,1.72540781,0.07,1.0,1.12,0.28,3,393.09655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418447.0310626,210
521,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,24.20338354,1.70176406,0.07,1.0,1.12,0.28,3,393.09655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418438.0882794,213
522,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.25,0.4,0.6,0.85,0.15,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,5,5,5,1,5,24.20338354,1.70176406,0.07,1.0,1.12,0.28,3,393.09655172,2.4,60,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,418438.0882794,214
523,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.27,0.4,0.6,0.75,0.25,0.05,190,260,90,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,12.04736929,1.15022353,0.19,1.0,1.12,0.31,3,394.29655172,2.43,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,518350.7578719,177
524,ROUND3_TOP5_100,MT5_CANDIDATE_NOT_CONFIRMED,1.0,1.12,0.27,0.4,0.6,0.75,0.25,0.05,190,260,100,180,0,14,0,1.0,1.0,0.4,1.3,20,20,1.0,40.0,60.0,25.0,8,YES,4,4,4,1,4,16.13242022,1.20444376,0.18,1.0,1.12,0.31,3,394.29655172,2.43,48,STATE_CLOSED_PROFIT,STATE_CLOSED_PROFIT,519218.7184962,160
