RunID,Category,StartLot,BigRatio,SmallRatio,CloseBigOnSmall,RemainBigOnSmall,CloseFarShare,ReserveShare,SmallReserveShare,InitialTriggerPoints,BigMoveStartPoints,BigMoveStepPoints,FarDistancePoints,MaxHarvestLevels,MaxReverseCycles,MaxSpreadPoints,MaxMarginPercent,MaxDrawdownPercent,RecoveryPL_Mean,RecoveryPL_Min,RecoveryPL_Max,MaxDD_Mean,MaxDD_Max,MaxMarginUsed,StopMaxLevelsCount,ClosedProfitCount,ClosedRecoveryLossCount,CompressionRatio,NewBigToOldFarRatio,Score,Verdict
15554,CANDIDATE,0.05,1.18,0.3,0.4,0.6,0.2,0.8,0.0,100,100,50,300,10,3,80,60,30,-13.28,-17.39,5.89,14.71,17.39,130.0,0,1,6,0.8,1.0,-3145.295,REJECTED_RECOVERY_LOSS
9921,CANDIDATE,1.0,1.25,0.25,0.5,0.5,0.4,0.6,0.1,70,200,75,100,6,5,30,70,25,-28.62,-180.17,89.88,73.76,180.17,2570.0,0,4,3,0.641,0.7949,-3145.56,REJECTED_RECOVERY_LOSS
19885,CANDIDATE,0.5,1.15,0.35,0.4,0.6,0.1,0.9,0.07,150,150,25,300,9,3,30,70,15,-0.54,-52.98,44.74,31.52,52.98,1270.0,0,2,5,0.7143,0.8125,-3145.655,REJECTED_RECOVERY_LOSS
24206,CANDIDATE,0.05,1.12,0.15,0.4,0.6,0.15,0.85,0.0,150,100,100,200,8,3,80,60,20,-14.03,-19.46,3.38,14.77,19.62,120.0,0,1,6,1.0,1.0,-3145.7,REJECTED_RECOVERY_LOSS
6650,CANDIDATE,0.1,1.12,0.3,0.45,0.55,0.1,0.9,0.0,70,70,50,250,10,3,30,60,30,-3.03,-8.95,3.85,6.04,8.95,250.0,0,1,6,0.6667,0.7,-3145.78,REJECTED_RECOVERY_LOSS
16800,CANDIDATE,0.05,1.12,0.25,0.5,0.5,0.1,0.9,0.03,70,100,50,150,10,3,80,50,20,-13.66,-19.64,6.23,15.14,19.64,130.0,0,1,6,1.0,1.0,-3146.605,REJECTED_RECOVERY_LOSS
11061,CANDIDATE,0.1,1.12,0.25,0.5,0.5,0.4,0.6,0.0,100,200,100,250,5,3,30,50,20,-5.06,-13.98,11.7,9.19,15.59,240.0,2,3,4,1.0,1.0,-3146.675,REJECTED_STOP_MAX_LEVELS
2073,CANDIDATE,0.1,1.15,0.2,0.4,0.6,0.2,0.8,0.1,200,150,75,100,5,3,40,70,25,-4.0,-20.27,5.15,10.89,20.27,240.0,2,3,4,1.0,1.0,-3146.69,REJECTED_STOP_MAX_LEVELS
23033,CANDIDATE,0.1,1.1,0.35,0.3,0.7,0.4,0.6,0.07,200,150,75,100,7,5,30,60,20,-3.33,-14.52,6.01,6.59,14.52,250.0,2,3,4,1.0,1.0,-3146.73,REJECTED_STOP_MAX_LEVELS
13944,CANDIDATE,0.1,1.2,0.3,0.45,0.55,0.4,0.6,0.0,150,150,100,100,7,7,30,50,30,-3.44,-15.49,5.07,7.51,14.44,260.0,2,3,4,1.0,1.0,-3147.38,REJECTED_STOP_MAX_LEVELS
19071,CANDIDATE,0.05,1.15,0.25,0.45,0.55,0.25,0.75,0.03,150,100,50,250,9,3,80,50,25,-13.31,-17.66,3.77,14.87,18.05,130.0,0,1,6,1.0,1.0,-3147.4,REJECTED_RECOVERY_LOSS
3528,CANDIDATE,0.05,1.1,0.35,0.35,0.65,0.15,0.85,0.07,200,100,75,200,9,3,80,70,25,-11.97,-17.0,3.0,13.64,17.26,140.0,0,1,6,0.8,0.8,-3147.72,REJECTED_RECOVERY_LOSS
24217,CANDIDATE,0.05,1.12,0.2,0.35,0.65,0.1,0.9,0.0,150,150,50,150,9,3,80,50,20,-12.73,-19.27,1.35,13.14,19.27,130.0,0,1,6,0.8,0.8,-3147.805,REJECTED_RECOVERY_LOSS
21425,CANDIDATE,0.05,1.1,0.15,0.3,0.7,0.25,0.75,0.05,70,100,75,200,8,3,80,60,30,-14.3,-20.51,1.9,14.78,20.51,120.0,0,1,6,1.0,1.0,-3148.32,REJECTED_RECOVERY_LOSS
21470,CANDIDATE,0.05,1.05,0.3,0.35,0.65,0.15,0.85,0.07,200,100,75,100,8,3,80,70,30,-13.85,-17.62,0.08,14.44,17.62,120.0,0,1,6,1.0,1.0,-3148.32,REJECTED_RECOVERY_LOSS
18705,CANDIDATE,0.05,1.15,0.3,0.5,0.5,0.4,0.6,0.0,200,200,50,150,10,3,80,50,20,-12.64,-17.65,0.34,12.91,17.65,130.0,0,1,6,1.0,1.0,-3148.365,REJECTED_RECOVERY_LOSS
15148,CANDIDATE,0.1,1.05,0.2,0.4,0.6,0.3,0.7,0.05,200,100,75,200,9,3,30,60,25,-6.03,-15.69,9.1,10.48,15.69,220.0,0,1,6,1.0,1.0,-3148.885,REJECTED_RECOVERY_LOSS
13058,CANDIDATE,0.05,1.15,0.2,0.4,0.6,0.2,0.8,0.03,100,70,100,200,8,3,80,60,25,-13.73,-20.5,4.34,15.15,20.5,130.0,0,1,6,1.0,1.0,-3148.9,REJECTED_RECOVERY_LOSS
11502,CANDIDATE,0.05,1.25,0.15,0.4,0.6,0.15,0.85,0.0,150,150,25,150,8,3,80,70,30,-15.21,-22.56,5.45,16.66,22.56,120.0,0,1,6,0.8,1.0,-3149.18,REJECTED_RECOVERY_LOSS
17237,CANDIDATE,0.05,1.12,0.25,0.5,0.5,0.1,0.9,0.07,200,150,75,100,8,3,80,50,20,-13.57,-18.33,2.96,14.2,18.33,130.0,0,1,6,1.0,1.0,-3149.215,REJECTED_RECOVERY_LOSS
10925,CANDIDATE,0.05,1.25,0.3,0.5,0.5,0.15,0.85,0.0,150,200,75,100,10,3,80,60,30,-13.27,-18.4,1.82,14.12,18.4,130.0,0,1,6,1.0,1.0,-3149.22,REJECTED_RECOVERY_LOSS
18307,CANDIDATE,0.05,1.1,0.3,0.45,0.55,0.3,0.7,0.0,200,150,50,150,9,3,80,70,30,-13.35,-17.06,2.15,13.87,17.06,130.0,0,1,6,1.0,1.0,-3149.34,REJECTED_RECOVERY_LOSS
2155,CANDIDATE,0.1,1.15,0.35,0.45,0.55,0.15,0.85,0.1,150,200,25,200,5,3,30,70,20,-3.35,-9.18,2.62,5.86,9.18,250.0,2,3,4,0.75,0.8333,-3149.395,REJECTED_STOP_MAX_LEVELS
1137,CANDIDATE,0.05,1.1,0.15,0.5,0.5,0.4,0.6,0.07,70,70,100,250,8,3,80,50,20,-14.51,-19.86,1.45,15.57,20.37,120.0,0,1,6,1.0,1.0,-3149.455,REJECTED_RECOVERY_LOSS
24771,CANDIDATE,0.05,1.1,0.15,0.4,0.6,0.25,0.75,0.03,70,100,100,250,9,3,80,70,30,-14.47,-19.61,1.13,15.24,20.22,120.0,0,1,6,1.0,1.0,-3149.6,REJECTED_RECOVERY_LOSS
24666,CANDIDATE,1.0,1.25,0.15,0.5,0.5,0.15,0.85,0.1,150,70,100,100,7,10,30,50,30,-30.95,-213.38,50.22,114.18,209.11,2440.0,1,5,2,0.75,1.0,-3149.65,REJECTED_STOP_MAX_LEVELS
11636,CANDIDATE,0.1,1.15,0.3,0.35,0.65,0.25,0.75,0.07,150,150,75,100,6,3,40,60,20,-4.04,-18.23,7.55,9.98,18.23,250.0,1,2,5,1.0,1.0,-3149.765,REJECTED_STOP_MAX_LEVELS
3931,CANDIDATE,0.1,1.05,0.3,0.45,0.55,0.3,0.7,0.05,70,100,100,100,6,3,30,70,25,-4.5,-12.39,4.5,7.58,12.39,230.0,1,2,5,1.0,1.0,-3149.79,REJECTED_STOP_MAX_LEVELS
572,CANDIDATE,0.05,1.25,0.35,0.5,0.5,0.3,0.7,0.03,150,200,100,150,9,3,80,70,20,-12.2,-16.37,2.01,12.77,16.37,140.0,0,1,6,1.0,1.0,-3149.91,REJECTED_RECOVERY_LOSS
16130,CANDIDATE,0.05,1.25,0.35,0.45,0.55,0.3,0.7,0.07,70,200,100,150,10,3,80,50,30,-12.2,-16.37,2.01,12.77,16.37,140.0,0,1,6,1.0,1.0,-3149.91,REJECTED_RECOVERY_LOSS
19463,CANDIDATE,1.0,1.1,0.15,0.3,0.7,0.1,0.9,0.05,70,150,75,150,10,3,40,60,15,-34.73,-253.15,34.88,138.97,253.15,2270.0,0,4,3,0.7857,0.8592,-3149.93,REJECTED_RECOVERY_LOSS
10917,CANDIDATE,0.1,1.12,0.3,0.5,0.5,0.2,0.8,0.0,70,200,100,250,6,3,40,70,20,-4.76,-15.3,9.6,10.67,16.71,250.0,1,2,5,1.0,1.0,-3150.155,REJECTED_STOP_MAX_LEVELS
2154,CANDIDATE,0.1,1.15,0.35,0.5,0.5,0.25,0.75,0.05,150,200,25,300,9,3,40,70,30,-3.49,-8.94,2.96,7.54,10.53,250.0,0,1,6,1.0,1.0,-3150.265,REJECTED_RECOVERY_LOSS
3571,CANDIDATE,0.05,1.15,0.25,0.45,0.55,0.2,0.8,0.1,150,150,25,250,10,3,80,60,25,-13.18,-16.46,0.57,13.93,16.84,130.0,0,1,6,1.0,1.0,-3150.375,REJECTED_RECOVERY_LOSS
11627,CANDIDATE,0.1,1.1,0.15,0.35,0.65,0.3,0.7,0.07,200,200,75,250,9,10,30,60,20,-4.3,-22.68,6.86,11.94,23.88,230.0,3,4,3,1.0,1.0,-3150.415,REJECTED_STOP_MAX_LEVELS
15694,CANDIDATE,0.05,1.1,0.15,0.3,0.7,0.15,0.85,0.07,100,100,50,150,9,3,80,60,20,-14.88,-20.1,1.69,15.3,20.1,120.0,0,1,6,0.8,0.8,-3150.49,REJECTED_RECOVERY_LOSS
18060,CANDIDATE,0.1,1.18,0.3,0.4,0.6,0.25,0.75,0.1,70,200,100,150,5,5,40,70,20,-3.5,-23.95,3.47,10.13,19.81,260.0,3,4,3,1.0,1.0,-3150.615,REJECTED_STOP_MAX_LEVELS
9188,CANDIDATE,0.05,1.12,0.2,0.5,0.5,0.2,0.8,0.05,100,70,50,300,10,3,80,50,25,-13.23,-19.57,0.48,15.16,20.18,130.0,0,1,6,1.0,1.0,-3150.84,REJECTED_RECOVERY_LOSS
10620,CANDIDATE,0.05,1.15,0.25,0.45,0.55,0.4,0.6,0.05,200,200,25,100,10,3,80,70,20,-13.33,-17.66,0.47,13.51,17.66,130.0,0,1,6,1.0,1.0,-3150.88,REJECTED_RECOVERY_LOSS
17471,CANDIDATE,0.1,1.18,0.15,0.3,0.7,0.4,0.6,0.05,150,200,75,100,9,5,40,50,30,-3.95,-28.63,8.36,10.63,28.63,240.0,0,3,4,1.0,1.3333,-3151.365,REJECTED_COMPRESSION
10188,CANDIDATE,0.1,1.18,0.25,0.4,0.6,0.1,0.9,0.07,100,70,75,150,6,10,30,70,20,-4.17,-21.04,5.57,10.12,19.07,250.0,3,4,3,0.8,1.0,-3151.435,REJECTED_STOP_MAX_LEVELS
24329,CANDIDATE,0.1,1.18,0.15,0.4,0.6,0.3,0.7,0.07,150,200,50,200,7,10,30,60,25,-4.62,-26.49,5.56,11.99,24.98,240.0,3,4,3,1.0,1.0,-3151.47,REJECTED_STOP_MAX_LEVELS
24148,CANDIDATE,0.05,1.25,0.25,0.4,0.6,0.3,0.7,0.05,70,200,50,100,9,3,80,60,20,-13.78,-21.31,2.19,14.4,21.31,130.0,0,1,6,1.0,1.0,-3151.52,REJECTED_RECOVERY_LOSS
18993,CANDIDATE,0.1,1.1,0.2,0.35,0.65,0.2,0.8,0.03,200,70,75,300,9,3,40,60,20,-5.9,-21.78,17.37,13.29,21.78,240.0,0,1,6,0.8333,1.0,-3151.56,REJECTED_RECOVERY_LOSS
17254,CANDIDATE,0.05,1.2,0.25,0.4,0.6,0.1,0.9,0.1,70,200,25,150,9,3,80,50,20,-13.61,-20.9,1.35,14.38,20.9,130.0,0,1,6,0.8,1.0,-3151.565,REJECTED_RECOVERY_LOSS
3006,CANDIDATE,0.05,1.18,0.15,0.45,0.55,0.25,0.75,0.0,100,70,75,150,8,3,80,60,15,-15.54,-20.07,3.09,16.35,20.07,120.0,0,1,6,1.0,1.0,-3151.64,REJECTED_RECOVERY_LOSS
18323,CANDIDATE,0.05,1.15,0.2,0.4,0.6,0.4,0.6,0.1,200,150,75,100,9,3,80,70,20,-13.33,-20.5,0.17,13.59,20.5,130.0,0,1,6,1.0,1.0,-3151.655,REJECTED_RECOVERY_LOSS
19541,CANDIDATE,0.1,1.15,0.25,0.5,0.5,0.2,0.8,0.1,200,150,25,200,10,3,30,60,15,-5.27,-13.68,7.9,9.44,14.84,240.0,0,1,6,1.0,1.0,-3151.795,REJECTED_RECOVERY_LOSS
22245,CANDIDATE,0.05,1.15,0.25,0.45,0.55,0.4,0.6,0.07,70,70,75,300,10,3,80,50,20,-13.48,-17.82,0.1,15.05,18.76,130.0,0,1,6,1.0,1.0,-3151.805,REJECTED_RECOVERY_LOSS
20472,CANDIDATE,0.1,1.25,0.25,0.5,0.5,0.4,0.6,0.03,100,100,75,100,10,3,30,50,20,-4.56,-15.77,9.52,8.91,15.77,250.0,0,1,6,1.0,1.0,-3152.575,REJECTED_RECOVERY_LOSS
15169,CANDIDATE,0.05,1.12,0.25,0.5,0.5,0.2,0.8,0.05,150,70,75,200,8,3,80,70,25,-14.05,-20.15,1.61,15.13,20.23,130.0,0,1,6,1.0,1.0,-3152.62,REJECTED_RECOVERY_LOSS
8474,CANDIDATE,0.05,1.18,0.2,0.45,0.55,0.3,0.7,0.1,100,150,50,100,9,3,80,60,30,-14.13,-18.78,1.03,14.49,18.78,130.0,0,1,6,1.0,1.0,-3153.28,REJECTED_RECOVERY_LOSS
12404,CANDIDATE,1.0,1.25,0.25,0.45,0.55,0.2,0.8,0.03,200,100,100,250,10,5,30,60,20,-2.77,-229.22,92.35,118.22,229.22,2570.0,0,4,3,0.75,1.0,-3153.445,REJECTED_RECOVERY_LOSS
18017,CANDIDATE,0.05,1.15,0.2,0.35,0.65,0.2,0.8,0.05,150,100,75,200,9,3,80,70,20,-14.07,-20.5,0.74,14.71,20.5,130.0,0,1,6,1.0,1.0,-3153.635,REJECTED_RECOVERY_LOSS
20636,CANDIDATE,0.05,1.12,0.15,0.45,0.55,0.25,0.75,0.1,200,70,50,200,10,3,80,60,15,-15.68,-19.92,1.15,16.34,19.92,120.0,0,1,6,1.0,1.0,-3153.835,REJECTED_RECOVERY_LOSS
20543,CANDIDATE,0.05,1.25,0.25,0.4,0.6,0.4,0.6,0.07,70,200,25,200,9,3,80,70,30,-14.1,-20.49,0.26,14.4,20.49,130.0,0,1,6,1.0,1.0,-3154.235,REJECTED_RECOVERY_LOSS
6225,CANDIDATE,0.05,1.15,0.15,0.4,0.6,0.2,0.8,0.1,150,70,75,150,9,3,80,50,25,-15.62,-21.33,0.58,16.07,21.33,120.0,0,1,6,1.0,1.0,-3154.365,REJECTED_RECOVERY_LOSS
1603,CANDIDATE,0.1,1.05,0.3,0.4,0.6,0.3,0.7,0.05,150,100,50,150,9,3,30,50,30,-5.42,-12.07,5.42,7.67,12.07,230.0,0,1,6,1.0,1.0,-3154.49,REJECTED_RECOVERY_LOSS
11448,CANDIDATE,0.1,1.2,0.25,0.4,0.6,0.3,0.7,0.0,150,200,25,250,7,10,30,50,25,-4.95,-21.26,9.01,10.02,19.61,250.0,3,4,3,1.0,1.0,-3154.52,REJECTED_STOP_MAX_LEVELS
6269,CANDIDATE,0.1,1.15,0.15,0.45,0.55,0.3,0.7,0.05,200,70,75,200,10,3,30,70,15,-6.59,-18.3,12.62,12.1,18.3,230.0,0,1,6,1.0,1.0,-3154.715,REJECTED_RECOVERY_LOSS
1413,CANDIDATE,0.05,1.25,0.3,0.45,0.55,0.3,0.7,0.05,150,70,75,200,10,3,80,60,15,-14.65,-20.04,1.61,15.73,20.04,130.0,0,1,6,1.0,1.0,-3154.72,REJECTED_RECOVERY_LOSS
11863,CANDIDATE,0.05,1.18,0.2,0.45,0.55,0.3,0.7,0.1,150,100,75,200,10,3,80,60,30,-14.5,-18.64,0.74,15.15,18.72,130.0,0,1,6,1.0,1.0,-3154.95,REJECTED_RECOVERY_LOSS
15547,CANDIDATE,0.1,1.12,0.15,0.45,0.55,0.25,0.75,0.1,100,70,100,200,10,3,30,60,30,-5.69,-17.43,5.52,11.75,17.43,230.0,0,1,6,1.0,1.0,-3155.28,REJECTED_RECOVERY_LOSS
1473,CANDIDATE,0.1,1.12,0.15,0.5,0.5,0.15,0.85,0.1,100,70,75,100,8,3,30,70,30,-6.32,-14.84,8.89,9.9,15.1,230.0,0,1,6,1.0,1.0,-3155.32,REJECTED_RECOVERY_LOSS
19214,CANDIDATE,0.05,1.1,0.15,0.4,0.6,0.1,0.9,0.1,150,70,50,250,9,3,80,60,25,-16.52,-21.22,2.86,17.77,21.74,120.0,0,1,6,1.0,1.0,-3155.575,REJECTED_RECOVERY_LOSS
17436,CANDIDATE,0.1,1.1,0.2,0.3,0.7,0.2,0.8,0.1,100,70,100,100,7,7,40,60,25,-4.48,-28.81,6.72,12.46,27.29,240.0,3,4,3,1.0,1.0,-3155.79,REJECTED_STOP_MAX_LEVELS
1270,CANDIDATE,0.1,1.05,0.2,0.3,0.7,0.4,0.6,0.07,150,70,100,150,6,3,30,70,30,-5.9,-16.19,4.28,9.6,16.19,220.0,1,2,5,1.0,1.0,-3155.925,REJECTED_STOP_MAX_LEVELS
16832,CANDIDATE,0.1,1.12,0.3,0.45,0.55,0.1,0.9,0.0,70,70,75,300,9,3,40,50,20,-4.61,-12.28,6.6,8.71,12.28,250.0,0,1,6,0.6667,0.7,-3155.965,REJECTED_RECOVERY_LOSS
5470,CANDIDATE,0.05,1.1,0.25,0.45,0.55,0.2,0.8,0.03,70,70,75,100,8,3,80,60,25,-15.15,-20.12,2.06,16.21,20.12,130.0,0,1,6,1.0,1.0,-3156.12,REJECTED_RECOVERY_LOSS
12733,CANDIDATE,0.1,1.15,0.15,0.4,0.6,0.1,0.9,0.1,70,200,100,300,6,7,30,60,25,-4.32,-30.16,5.28,13.93,26.54,230.0,3,4,3,0.8,1.0,-3156.355,REJECTED_STOP_MAX_LEVELS
4604,CANDIDATE,0.05,1.12,0.25,0.45,0.55,0.25,0.75,0.1,70,150,25,100,10,3,80,60,30,-14.72,-18.08,0.04,14.97,18.08,130.0,0,1,6,1.0,1.0,-3156.535,REJECTED_RECOVERY_LOSS
9754,CANDIDATE,0.05,1.2,0.15,0.45,0.55,0.4,0.6,0.05,200,70,75,250,8,3,80,60,25,-16.21,-20.36,0.14,17.02,20.88,120.0,0,1,6,1.0,1.0,-3156.665,REJECTED_RECOVERY_LOSS
7496,CANDIDATE,1.0,1.2,0.15,0.4,0.6,0.2,0.8,0.05,70,200,50,100,9,3,40,50,30,-32.23,-235.63,120.96,98.74,235.63,2380.0,0,4,3,0.75,1.0,-3156.69,REJECTED_RECOVERY_LOSS
12861,CANDIDATE,0.05,1.25,0.3,0.5,0.5,0.4,0.6,0.07,100,150,25,150,10,3,80,60,30,-14.93,-19.31,0.53,15.26,19.31,130.0,0,1,6,1.0,1.0,-3156.715,REJECTED_RECOVERY_LOSS
185,CANDIDATE,1.0,1.1,0.15,0.3,0.7,0.2,0.8,0.0,150,100,75,100,10,10,30,50,30,-27.65,-274.9,44.31,109.93,263.54,2270.0,1,5,2,0.8125,0.9,-3156.985,REJECTED_STOP_MAX_LEVELS
5588,CANDIDATE,0.1,1.12,0.3,0.4,0.6,0.15,0.85,0.03,100,70,50,250,10,3,40,50,20,-5.37,-15.35,10.05,9.86,15.35,250.0,0,1,6,0.8,0.8571,-3157.44,REJECTED_RECOVERY_LOSS
3332,CANDIDATE,0.05,1.12,0.3,0.4,0.6,0.1,0.9,0.03,200,150,25,100,10,3,80,70,20,-15.55,-20.19,2.18,16.12,20.19,130.0,0,1,6,1.0,1.0,-3157.485,REJECTED_RECOVERY_LOSS
24998,CANDIDATE,0.1,1.05,0.15,0.5,0.5,0.15,0.85,0.1,100,150,100,100,6,3,40,70,30,-6.49,-17.1,3.69,10.76,17.16,220.0,1,2,5,1.0,1.0,-3157.975,REJECTED_STOP_MAX_LEVELS
20693,CANDIDATE,0.05,1.18,0.3,0.4,0.6,0.15,0.85,0.0,70,70,50,250,9,3,80,70,20,-15.78,-21.26,2.73,17.13,21.26,130.0,0,1,6,0.8,1.0,-3157.99,REJECTED_RECOVERY_LOSS
8597,CANDIDATE,0.05,1.18,0.25,0.5,0.5,0.1,0.9,0.0,100,70,50,300,9,3,80,60,15,-15.2,-20.36,0.48,17.02,21.31,130.0,0,1,6,1.0,1.0,-3158.045,REJECTED_RECOVERY_LOSS
23477,CANDIDATE,0.1,1.18,0.3,0.45,0.55,0.1,0.9,0.07,150,200,100,200,9,10,40,50,20,-3.65,-16.82,3.4,9.94,17.44,260.0,3,4,3,1.0,1.0,-3158.28,REJECTED_STOP_MAX_LEVELS
7173,CANDIDATE,0.1,1.18,0.15,0.4,0.6,0.25,0.75,0.05,70,200,50,100,7,5,40,50,30,-5.54,-26.53,8.22,10.65,26.53,240.0,2,3,4,1.0,1.0,-3158.58,REJECTED_STOP_MAX_LEVELS
20442,CANDIDATE,0.1,1.05,0.3,0.5,0.5,0.1,0.9,0.07,100,70,50,250,10,3,30,50,20,-6.51,-11.84,7.05,9.4,13.45,230.0,0,1,6,1.0,1.0,-3159.185,REJECTED_RECOVERY_LOSS
6518,CANDIDATE,0.1,1.25,0.35,0.45,0.55,0.4,0.6,0.07,100,150,100,100,7,5,30,60,20,-3.48,-13.1,4.36,6.7,13.29,270.0,2,3,4,1.0,1.0,-3159.195,REJECTED_STOP_MAX_LEVELS
18522,CANDIDATE,0.1,1.05,0.3,0.3,0.7,0.1,0.9,0.03,100,70,25,200,9,3,30,70,30,-5.66,-11.79,3.92,7.53,11.79,230.0,0,1,6,0.7143,0.7143,-3159.215,REJECTED_RECOVERY_LOSS
2794,CANDIDATE,0.1,1.12,0.35,0.4,0.6,0.2,0.8,0.07,150,200,50,150,5,7,30,60,30,-3.74,-13.98,0.94,6.13,12.01,250.0,3,4,3,0.8,0.8571,-3159.49,REJECTED_STOP_MAX_LEVELS
